ICAO,ultimo_parado,despegue,tiempo_espera,aircraft_type,fecha_despegue,hora_despegue
34448D,2024-12-05 11:01:34.319,2024-12-05 11:02:37.928,63.609,Heavy (larger than 136000 kg),2024-12-05,11
34448D,2024-12-05 15:03:37.265,2024-12-05 15:04:02.500,25.235,High vortex aircraft,2024-12-05,15
34448D,2024-12-06 10:59:14.610,2024-12-06 11:09:37.538,622.928,High vortex aircraft,2024-12-06,11
34448D,2024-12-06 18:49:40.680,2024-12-06 18:57:09.312,448.632,High vortex aircraft,2024-12-06,18
34448D,2024-12-07 06:54:51.101,2024-12-07 06:55:12.477,21.376,High vortex aircraft,2024-12-07,6
34448D,2024-12-07 15:14:48.487,2024-12-07 15:15:16.172,27.685,High vortex aircraft,2024-12-07,15
408000,2024-12-06 19:42:02.009,2024-12-06 19:55:17.008,794.999,High vortex aircraft,2024-12-06,19
4CAC1E,2024-12-01 06:22:37.607,2024-12-01 06:23:08.456,30.849,High vortex aircraft,2024-12-01,6
4CAC1E,2024-12-01 13:54:07.845,2024-12-01 14:11:26.064,1038.219,High vortex aircraft,2024-12-01,14
4CAC1E,2024-12-01 18:41:09.883,2024-12-01 18:51:33.013,623.13,High vortex aircraft,2024-12-01,18
4CAC1E,2024-12-02 05:03:48.517,2024-12-02 05:10:43.689,415.172,High vortex aircraft,2024-12-02,5
4CAC1E,2024-12-02 11:45:52.587,2024-12-02 11:46:23.687,31.1,High vortex aircraft,2024-12-02,11
4CAC1E,2024-12-03 20:58:22.465,2024-12-03 20:58:44.673,22.208,High vortex aircraft,2024-12-03,20
4CAC1E,2024-12-05 07:05:36.624,2024-12-05 07:06:03.458,26.834,High vortex aircraft,2024-12-05,7
4CAC1E,2024-12-05 17:52:02.757,2024-12-05 18:05:03.158,780.401,Heavy (larger than 136000 kg),2024-12-05,18
4CAC1E,2024-12-06 05:36:26.259,2024-12-06 05:36:56.431,30.172,High vortex aircraft,2024-12-06,5
4CAC1E,2024-12-06 09:40:07.780,2024-12-06 09:50:06.269,598.489,High vortex aircraft,2024-12-06,9
4CAC1E,2024-12-06 16:26:27.948,2024-12-06 16:26:50.822,22.874,High vortex aircraft,2024-12-06,16
4CAC1E,2024-12-07 05:21:16.701,2024-12-07 05:22:46.460,89.759,High vortex aircraft,2024-12-07,5
4CAC1E,2024-12-07 13:21:36.272,2024-12-07 13:21:59.875,23.603,Heavy (larger than 136000 kg),2024-12-07,13
4CC56D,2024-12-06 21:52:21.288,2024-12-06 22:02:32.667,611.379,High vortex aircraft,2024-12-06,22
44CDCC,2024-12-05 12:14:41.238,2024-12-05 12:15:01.513,20.275,High vortex aircraft,2024-12-05,12
44CDCC,2024-12-07 05:45:13.572,2024-12-07 05:45:32.436,18.864,High vortex aircraft,2024-12-07,5
44CDCF,2024-12-07 11:58:52.747,2024-12-07 11:59:12.428,19.681,High vortex aircraft,2024-12-07,11
46B823,2024-12-03 12:47:08.343,2024-12-03 12:47:29.899,21.556,High vortex aircraft,2024-12-03,12
495151,2024-12-02 14:24:50.794,2024-12-02 14:25:19.742,28.948,High vortex aircraft,2024-12-02,14
AC17E6,2024-12-07 12:36:51.694,2024-12-07 12:37:30.963,39.269,Heavy (larger than 136000 kg),2024-12-07,12
4CAE51,2024-12-07 23:25:12.535,2024-12-07 23:25:32.769,20.234,High vortex aircraft,2024-12-07,23
4D200E,2024-12-07 18:43:36.376,2024-12-07 18:43:54.822,18.446,High vortex aircraft,2024-12-07,18
34659A,2024-12-02 12:24:44.325,2024-12-02 12:33:45.215,540.89,High vortex aircraft,2024-12-02,12
34659A,2024-12-05 11:15:21.854,2024-12-05 11:15:46.772,24.918,High vortex aircraft,2024-12-05,11
34659A,2024-12-06 11:42:05.890,2024-12-06 11:48:34.330,388.44,High vortex aircraft,2024-12-06,11
34659A,2024-12-07 12:26:24.715,2024-12-07 12:26:45.290,20.575,High vortex aircraft,2024-12-07,12
347454,2024-12-01 15:34:39.999,2024-12-01 15:34:57.920,17.921,High vortex aircraft,2024-12-01,15
347454,2024-12-02 07:49:18.117,2024-12-02 08:00:00.709,642.592,High vortex aircraft,2024-12-02,8
347454,2024-12-02 15:38:26.968,2024-12-02 15:38:55.652,28.684,High vortex aircraft,2024-12-02,15
347454,2024-12-02 21:27:41.743,2024-12-02 21:28:17.489,35.746,Heavy (larger than 136000 kg),2024-12-02,21
347454,2024-12-03 07:45:13.665,2024-12-03 07:55:50.300,636.635,High vortex aircraft,2024-12-03,7
347454,2024-12-03 15:51:02.960,2024-12-03 15:51:24.070,21.11,High vortex aircraft,2024-12-03,15
347454,2024-12-04 07:06:03.926,2024-12-04 07:06:29.260,25.334,Heavy (larger than 136000 kg),2024-12-04,7
347454,2024-12-04 19:18:42.966,2024-12-04 19:19:13.230,30.264,High vortex aircraft,2024-12-04,19
347454,2024-12-05 06:15:08.363,2024-12-05 06:28:38.249,809.886,Heavy (larger than 136000 kg),2024-12-05,6
347454,2024-12-05 10:57:24.067,2024-12-05 10:57:53.255,29.188,High vortex aircraft,2024-12-05,10
347454,2024-12-05 16:03:50.412,2024-12-05 16:04:18.940,28.528,High vortex aircraft,2024-12-05,16
347454,2024-12-06 06:25:37.248,2024-12-06 06:25:59.977,22.729,High vortex aircraft,2024-12-06,6
347454,2024-12-06 12:42:36.356,2024-12-06 12:43:42.367,66.011,High vortex aircraft,2024-12-06,12
347454,2024-12-06 19:28:50.362,2024-12-06 19:29:11.066,20.704,High vortex aircraft,2024-12-06,19
347454,2024-12-07 09:57:31.968,2024-12-07 10:05:23.534,471.566,High vortex aircraft,2024-12-07,10
347454,2024-12-07 19:14:17.838,2024-12-07 19:14:49.365,31.527,High vortex aircraft,2024-12-07,19
4BB475,2024-12-06 21:29:21.242,2024-12-06 21:29:48.447,27.205,High vortex aircraft,2024-12-06,21
3D7061,2024-12-05 13:59:53.147,2024-12-05 14:13:09.062,795.915,Rotorcraft,2024-12-05,14
34324E,2024-12-01 06:31:26.602,2024-12-01 06:45:44.450,857.848,High vortex aircraft,2024-12-01,6
34324E,2024-12-01 10:45:35.683,2024-12-01 10:50:04.003,268.32,High vortex aircraft,2024-12-01,10
34324E,2024-12-01 14:29:28.646,2024-12-01 16:40:36.492,7867.846,High vortex aircraft,2024-12-01,16
34324E,2024-12-02 06:53:26.008,2024-12-02 06:54:44.155,78.147,High vortex aircraft,2024-12-02,6
34324E,2024-12-02 10:59:57.021,2024-12-02 11:12:59.045,782.024,High vortex aircraft,2024-12-02,11
34324E,2024-12-02 15:08:09.088,2024-12-02 15:08:31.651,22.563,High vortex aircraft,2024-12-02,15
34324E,2024-12-02 18:37:38.652,2024-12-02 18:47:52.612,613.96,High vortex aircraft,2024-12-02,18
34324E,2024-12-03 06:54:32.501,2024-12-03 06:54:54.235,21.734,High vortex aircraft,2024-12-03,6
34324E,2024-12-03 11:16:31.005,2024-12-03 11:17:55.723,84.718,High vortex aircraft,2024-12-03,11
34324E,2024-12-03 15:08:01.166,2024-12-03 15:08:31.828,30.662,High vortex aircraft,2024-12-03,15
34324E,2024-12-03 18:42:31.455,2024-12-03 18:54:57.897,746.442,Heavy (larger than 136000 kg),2024-12-03,18
34324E,2024-12-04 06:48:40.024,2024-12-04 06:49:12.175,32.151,Heavy (larger than 136000 kg),2024-12-04,6
34324E,2024-12-04 10:50:25.541,2024-12-04 10:50:44.979,19.438,High vortex aircraft,2024-12-04,10
34324E,2024-12-04 15:28:20.029,2024-12-04 15:28:42.505,22.476,High vortex aircraft,2024-12-04,15
34324E,2024-12-05 08:01:00.749,2024-12-05 08:11:24.756,624.007,High vortex aircraft,2024-12-05,8
34324E,2024-12-05 15:03:59.789,2024-12-05 15:04:25.076,25.287,High vortex aircraft,2024-12-05,15
34324E,2024-12-05 19:09:59.179,2024-12-05 19:18:36.733,517.554,High vortex aircraft,2024-12-05,19
34324E,2024-12-06 11:17:10.980,2024-12-06 11:17:35.732,24.752,High vortex aircraft,2024-12-06,11
34324E,2024-12-06 15:26:13.130,2024-12-06 15:26:37.237,24.107,High vortex aircraft,2024-12-06,15
34324E,2024-12-07 07:14:01.343,2024-12-07 07:14:22.367,21.024,High vortex aircraft,2024-12-07,7
34324E,2024-12-07 15:43:28.072,2024-12-07 15:44:09.684,41.612,High vortex aircraft,2024-12-07,15
34324E,2024-12-07 19:23:01.713,2024-12-07 19:23:25.424,23.711,High vortex aircraft,2024-12-07,19
34520F,2024-12-01 11:29:57.947,2024-12-01 11:30:24.852,26.905,Heavy (larger than 136000 kg),2024-12-01,11
4D24AB,2024-12-07 10:35:11.483,2024-12-07 10:48:30.511,799.028,High vortex aircraft,2024-12-07,10
780C5B,2024-12-01 07:08:15.504,2024-12-01 07:08:42.716,27.212,High vortex aircraft,2024-12-01,7
780C5B,2024-12-02 23:40:45.252,2024-12-02 23:41:08.235,22.983,High vortex aircraft,2024-12-02,23
39BDAB,2024-12-05 12:18:40.958,2024-12-05 12:19:07.126,26.168,High vortex aircraft,2024-12-05,12
484164,2024-12-03 05:18:04.023,2024-12-03 05:18:29.949,25.926,High vortex aircraft,2024-12-03,5
484164,2024-12-03 20:09:20.146,2024-12-03 20:18:48.327,568.181,High vortex aircraft,2024-12-03,20
4BAA8D,2024-12-07 17:11:39.320,2024-12-07 17:26:13.171,873.851,High vortex aircraft,2024-12-07,17
4CA769,2024-12-06 20:55:53.791,2024-12-06 20:57:08.788,74.997,High vortex aircraft,2024-12-06,20
AB9387,2024-12-03 09:05:09.235,2024-12-03 09:19:33.049,863.814,High vortex aircraft,2024-12-03,9
AB9387,2024-12-04 09:22:45.138,2024-12-04 09:23:07.199,22.061,High vortex aircraft,2024-12-04,9
AB9387,2024-12-06 09:19:34.036,2024-12-06 09:20:02.906,28.87,High vortex aircraft,2024-12-06,9
E8044B,2024-12-03 22:49:12.215,2024-12-03 22:49:48.916,36.701,High vortex aircraft,2024-12-03,22
E8044B,2024-12-05 23:47:19.381,2024-12-05 23:50:15.164,175.783,High vortex aircraft,2024-12-05,23
3C6668,2024-12-01 05:57:31.658,2024-12-01 05:58:00.350,28.692,High vortex aircraft,2024-12-01,5
3C6668,2024-12-02 14:03:57.167,2024-12-02 14:04:15.432,18.265,High vortex aircraft,2024-12-02,14
4951D5,2024-12-02 06:50:56.769,2024-12-02 06:51:31.181,34.412,High vortex aircraft,2024-12-02,6
4951D5,2024-12-05 09:27:29.532,2024-12-05 09:27:53.720,24.188,High vortex aircraft,2024-12-05,9
4951D5,2024-12-06 09:37:42.927,2024-12-06 09:48:22.540,639.613,High vortex aircraft,2024-12-06,9
4951D5,2024-12-07 20:22:40.779,2024-12-07 20:22:53.966,13.187,High vortex aircraft,2024-12-07,20
502D43,2024-12-05 16:49:21.414,2024-12-05 16:58:03.451,522.037,High vortex aircraft,2024-12-05,16
AA9451,2024-12-02 15:37:33.008,2024-12-02 15:38:50.505,77.497,High vortex aircraft,2024-12-02,15
AA9451,2024-12-03 15:11:55.261,2024-12-03 15:12:30.387,35.126,High vortex aircraft,2024-12-03,15
AA9451,2024-12-05 23:54:45.571,2024-12-06 00:02:25.388,459.817,High vortex aircraft,2024-12-06,0
347645,2024-12-07 11:41:31.011,2024-12-07 11:41:45.295,14.284,High vortex aircraft,2024-12-07,11
347645,2024-12-07 19:02:46.433,2024-12-07 19:10:06.860,440.427,High vortex aircraft,2024-12-07,19
347646,2024-12-01 19:37:23.737,2024-12-01 19:50:52.645,808.908,High vortex aircraft,2024-12-01,19
347646,2024-12-05 15:54:05.312,2024-12-05 15:54:22.166,16.854,High vortex aircraft,2024-12-05,15
347646,2024-12-06 06:03:31.926,2024-12-06 06:10:53.094,441.168,High vortex aircraft,2024-12-06,6
347646,2024-12-06 16:08:29.677,2024-12-06 16:08:40.951,11.274000000000001,High vortex aircraft,2024-12-06,16
347646,2024-12-07 06:16:18.392,2024-12-07 06:16:31.327,12.935,High vortex aircraft,2024-12-07,6
347646,2024-12-07 15:47:12.169,2024-12-07 15:47:27.171,15.002,High vortex aircraft,2024-12-07,15
3E272B,2024-12-02 13:08:41.208,2024-12-02 13:09:06.581,25.373,High vortex aircraft,2024-12-02,13
3E272B,2024-12-04 20:39:04.338,2024-12-04 20:39:37.125,32.787,Heavy (larger than 136000 kg),2024-12-04,20
4951B7,2024-12-07 13:50:51.053,2024-12-07 13:51:25.984,34.931,High vortex aircraft,2024-12-07,13
4AC99A,2024-12-05 13:20:02.454,2024-12-05 16:25:20.030,11117.576,High vortex aircraft,2024-12-05,16
4BB285,2024-12-05 14:56:07.214,2024-12-05 14:56:39.117,31.903,Heavy (larger than 136000 kg),2024-12-05,14
342059,2024-12-01 09:17:40.862,2024-12-01 09:18:03.055,22.193,High vortex aircraft,2024-12-01,9
342059,2024-12-01 15:45:44.943,2024-12-01 15:46:03.852,18.909,High vortex aircraft,2024-12-01,15
342059,2024-12-02 07:45:43.055,2024-12-02 07:54:45.775,542.72,Heavy (larger than 136000 kg),2024-12-02,7
342059,2024-12-02 15:16:31.100,2024-12-02 15:17:01.929,30.829,High vortex aircraft,2024-12-02,15
342059,2024-12-02 21:27:50.910,2024-12-02 21:37:55.865,604.955,High vortex aircraft,2024-12-02,21
342059,2024-12-03 09:09:11.694,2024-12-03 09:09:31.844,20.15,High vortex aircraft,2024-12-03,9
342059,2024-12-03 15:39:37.687,2024-12-03 15:39:58.348,20.661,High vortex aircraft,2024-12-03,15
342059,2024-12-04 06:51:49.764,2024-12-04 06:53:13.720,83.956,High vortex aircraft,2024-12-04,6
342059,2024-12-04 10:52:50.810,2024-12-04 10:53:10.427,19.617,High vortex aircraft,2024-12-04,10
342059,2024-12-05 09:24:44.235,2024-12-05 09:25:07.639,23.404,High vortex aircraft,2024-12-05,9
342059,2024-12-05 16:45:47.320,2024-12-05 16:56:11.847,624.527,High vortex aircraft,2024-12-05,16
342059,2024-12-06 09:14:36.428,2024-12-06 09:15:03.250,26.822,High vortex aircraft,2024-12-06,9
342059,2024-12-06 17:18:13.934,2024-12-06 17:18:50.976,37.042,High vortex aircraft,2024-12-06,17
342059,2024-12-07 09:12:28.532,2024-12-07 09:13:33.027,64.495,High vortex aircraft,2024-12-07,9
342059,2024-12-07 15:28:03.881,2024-12-07 15:28:33.040,29.159,High vortex aircraft,2024-12-07,15
345619,2024-12-01 15:08:40.685,2024-12-01 17:20:04.870,7884.185,Heavy (larger than 136000 kg),2024-12-01,17
3474C8,2024-12-02 10:17:51.836,2024-12-02 10:18:25.865,34.029,High vortex aircraft,2024-12-02,10
3474C8,2024-12-04 10:21:39.178,2024-12-04 10:22:01.789,22.611,High vortex aircraft,2024-12-04,10
3474C8,2024-12-05 14:31:13.813,2024-12-05 14:31:43.776,29.963,High vortex aircraft,2024-12-05,14
3C6487,2024-12-01 06:33:21.582,2024-12-01 06:33:46.056,24.474,Heavy (larger than 136000 kg),2024-12-01,6
3C6487,2024-12-02 17:59:05.548,2024-12-02 18:09:21.027,615.479,High vortex aircraft,2024-12-02,18
3C64A6,2024-12-05 05:34:12.646,2024-12-05 05:34:36.584,23.938,High vortex aircraft,2024-12-05,5
3CF8BE,2024-12-03 08:58:18.520,2024-12-03 08:58:35.846,17.326,High vortex aircraft,2024-12-03,8
AA9F76,2024-12-03 10:53:58.165,2024-12-03 10:55:35.370,97.205,High vortex aircraft,2024-12-03,10
AA9F76,2024-12-04 10:08:25.623,2024-12-04 10:09:48.979,83.356,High vortex aircraft,2024-12-04,10
AA9F76,2024-12-05 10:19:51.495,2024-12-05 10:20:54.885,63.39,High vortex aircraft,2024-12-05,10
AA9F76,2024-12-07 10:19:46.592,2024-12-07 10:26:32.804,406.212,Heavy (larger than 136000 kg),2024-12-07,10
4CA564,2024-12-02 21:11:56.352,2024-12-02 21:30:08.909,1092.557,High vortex aircraft,2024-12-02,21
4CA564,2024-12-04 13:33:19.113,2024-12-04 13:33:39.678,20.565,High vortex aircraft,2024-12-04,13
4CA564,2024-12-04 20:19:54.293,2024-12-04 20:20:17.555,23.262,High vortex aircraft,2024-12-04,20
4CA564,2024-12-05 13:20:08.086,2024-12-05 13:34:15.785,847.699,Rotorcraft,2024-12-05,13
4CA564,2024-12-06 05:36:01.372,2024-12-06 05:45:18.100,556.728,High vortex aircraft,2024-12-06,5
4CA564,2024-12-06 13:19:02.909,2024-12-06 13:19:27.122,24.213,High vortex aircraft,2024-12-06,13
4CA564,2024-12-06 16:55:56.116,2024-12-06 17:06:17.334,621.218,High vortex aircraft,2024-12-06,17
4CA564,2024-12-07 08:18:29.539,2024-12-07 08:18:53.703,24.164,Heavy (larger than 136000 kg),2024-12-07,8
4CA564,2024-12-07 15:57:23.442,2024-12-07 16:07:20.825,597.383,High vortex aircraft,2024-12-07,16
4CA646,2024-12-06 08:45:06.861,2024-12-06 08:52:41.487,454.626,High vortex aircraft,2024-12-06,8
E8046C,2024-12-04 21:49:46.181,2024-12-04 21:50:22.912,36.731,High vortex aircraft,2024-12-04,21
345251,2024-12-02 15:02:28.024,2024-12-02 15:03:04.075,36.051,High vortex aircraft,2024-12-02,15
345251,2024-12-03 14:43:56.736,2024-12-03 14:44:40.088,43.352,High vortex aircraft,2024-12-03,14
345251,2024-12-04 15:00:28.397,2024-12-04 15:01:05.835,37.438,High vortex aircraft,2024-12-04,15
345251,2024-12-05 15:35:49.783,2024-12-05 15:36:31.054,41.271,High vortex aircraft,2024-12-05,15
345251,2024-12-06 14:30:10.749,2024-12-06 14:44:35.208,864.459,High vortex aircraft,2024-12-06,14
345251,2024-12-07 15:28:13.079,2024-12-07 15:29:55.791,102.712,Heavy (larger than 136000 kg),2024-12-07,15
407930,2024-12-02 14:54:02.739,2024-12-02 14:54:13.254,10.515,Rotorcraft,2024-12-02,14
407930,2024-12-02 15:03:05.817,2024-12-02 15:03:13.426,7.609,High vortex aircraft,2024-12-02,15
407930,2024-12-02 15:09:27.791,2024-12-02 15:11:17.476,109.685,Heavy (larger than 136000 kg),2024-12-02,15
407930,2024-12-02 15:14:57.694,2024-12-02 15:15:20.517,22.823,Heavy (larger than 136000 kg),2024-12-02,15
407930,2024-12-02 15:22:21.274,2024-12-02 15:22:37.316,16.042,Heavy (larger than 136000 kg),2024-12-02,15
407930,2024-12-02 18:00:08.118,2024-12-02 18:00:09.782,1.6640000000000001,High vortex aircraft,2024-12-02,18
407930,2024-12-02 18:07:24.206,2024-12-02 18:07:26.870,2.664,High vortex aircraft,2024-12-02,18
407930,2024-12-02 18:09:59.948,2024-12-02 18:10:01.277,1.329,High vortex aircraft,2024-12-02,18
407930,2024-12-02 18:12:45.382,2024-12-02 18:13:01.747,16.365,High vortex aircraft,2024-12-02,18
407930,2024-12-02 19:33:31.848,2024-12-02 19:33:33.660,1.812,Heavy (larger than 136000 kg),2024-12-02,19
407930,2024-12-02 19:44:36.984,2024-12-02 19:44:46.755,9.771,High vortex aircraft,2024-12-02,19
4BAADA,2024-12-07 05:12:55.785,2024-12-07 05:28:10.371,914.586,High vortex aircraft,2024-12-07,5
AACE63,2024-12-03 16:00:51.167,2024-12-03 16:01:32.426,41.259,Heavy (larger than 136000 kg),2024-12-03,16
AACE63,2024-12-04 16:06:40.631,2024-12-04 16:07:19.267,38.636,High vortex aircraft,2024-12-04,16
AACE63,2024-12-07 00:01:19.760,2024-12-07 00:03:11.793,112.033,High vortex aircraft,2024-12-07,0
AACE63,2024-12-07 23:42:20.012,2024-12-07 23:50:03.161,463.149,High vortex aircraft,2024-12-07,23
4891AC,2024-12-05 09:03:57.340,2024-12-05 09:04:24.747,27.407,High vortex aircraft,2024-12-05,9
4951CB,2024-12-06 06:53:01.167,2024-12-06 06:53:21.513,20.346,High vortex aircraft,2024-12-06,6
3C6741,2024-12-07 05:39:50.619,2024-12-07 05:40:11.402,20.783,High vortex aircraft,2024-12-07,5
4CAC64,2024-12-05 07:15:59.645,2024-12-05 07:33:44.395,1064.75,High vortex aircraft,2024-12-05,7
4D22B6,2024-12-06 18:17:33.799,2024-12-06 18:17:58.207,24.408,High vortex aircraft,2024-12-06,18
AA909A,2024-12-01 15:37:29.355,2024-12-01 15:38:05.818,36.463,High vortex aircraft,2024-12-01,15
06A2DE,2024-12-05 16:02:03.873,2024-12-05 19:09:32.506,11248.633,High vortex aircraft,2024-12-05,19
346499,2024-12-01 08:20:25.223,2024-12-01 08:20:52.175,26.951999999999998,High vortex aircraft,2024-12-01,8
346499,2024-12-02 08:17:45.728,2024-12-02 08:25:15.938,450.21,High vortex aircraft,2024-12-02,8
346499,2024-12-02 14:58:18.484,2024-12-02 15:00:01.067,102.583,High vortex aircraft,2024-12-02,15
346499,2024-12-02 19:00:37.835,2024-12-02 19:01:32.806,54.971,High vortex aircraft,2024-12-02,19
346499,2024-12-03 07:04:05.303,2024-12-03 07:04:32.434,27.131,High vortex aircraft,2024-12-03,7
346499,2024-12-03 14:34:51.699,2024-12-03 14:35:15.138,23.439,Heavy (larger than 136000 kg),2024-12-03,14
346499,2024-12-03 21:03:59.571,2024-12-03 21:04:22.148,22.576999999999998,High vortex aircraft,2024-12-03,21
346499,2024-12-04 09:18:55.137,2024-12-04 09:19:13.335,18.198,High vortex aircraft,2024-12-04,9
346499,2024-12-05 06:42:21.747,2024-12-05 06:42:43.608,21.861,High vortex aircraft,2024-12-05,6
346499,2024-12-05 11:00:56.334,2024-12-05 11:01:21.755,25.421,High vortex aircraft,2024-12-05,11
346499,2024-12-05 15:40:06.117,2024-12-05 15:40:34.904,28.787,High vortex aircraft,2024-12-05,15
346499,2024-12-05 21:41:45.340,2024-12-05 21:42:04.036,18.696,High vortex aircraft,2024-12-05,21
346499,2024-12-06 08:08:53.794,2024-12-06 08:09:16.325,22.531,Heavy (larger than 136000 kg),2024-12-06,8
346499,2024-12-06 15:38:06.719,2024-12-06 15:46:10.441,483.722,High vortex aircraft,2024-12-06,15
346499,2024-12-06 22:04:47.120,2024-12-06 22:08:20.357,213.237,High vortex aircraft,2024-12-06,22
346499,2024-12-07 09:05:37.015,2024-12-07 09:05:57.811,20.796,High vortex aircraft,2024-12-07,9
346499,2024-12-07 15:03:28.014,2024-12-07 15:03:47.291,19.277,High vortex aircraft,2024-12-07,15
346499,2024-12-07 20:11:55.990,2024-12-07 20:21:18.382,562.392,High vortex aircraft,2024-12-07,20
347343,2024-12-02 12:01:32.970,2024-12-02 12:02:02.997,30.027,High vortex aircraft,2024-12-02,12
347343,2024-12-03 13:36:28.483,2024-12-03 13:42:23.181,354.698,High vortex aircraft,2024-12-03,13
347343,2024-12-04 13:08:18.568,2024-12-04 13:08:56.354,37.786,High vortex aircraft,2024-12-04,13
347343,2024-12-05 23:05:29.611,2024-12-05 23:11:00.605,330.994,High vortex aircraft,2024-12-05,23
347343,2024-12-07 11:06:19.668,2024-12-07 11:06:57.568,37.9,High vortex aircraft,2024-12-07,11
34745A,2024-12-01 05:50:10.280,2024-12-01 05:56:20.120,369.84,High vortex aircraft,2024-12-01,5
34745A,2024-12-01 09:51:44.112,2024-12-01 09:52:09.847,25.735,High vortex aircraft,2024-12-01,9
34745A,2024-12-01 14:29:52.334,2024-12-01 14:40:27.603,635.269,High vortex aircraft,2024-12-01,14
34745A,2024-12-02 06:22:43.739,2024-12-02 06:32:02.514,558.775,Heavy (larger than 136000 kg),2024-12-02,6
34745A,2024-12-02 14:13:26.651,2024-12-02 14:13:51.717,25.066,High vortex aircraft,2024-12-02,14
34745A,2024-12-02 18:17:44.876,2024-12-02 18:18:10.446,25.57,High vortex aircraft,2024-12-02,18
34745A,2024-12-03 05:39:49.389,2024-12-03 06:33:28.565,3219.176,High vortex aircraft,2024-12-03,6
34745A,2024-12-03 14:46:42.400,2024-12-03 14:47:07.264,24.864,High vortex aircraft,2024-12-03,14
34745A,2024-12-03 18:24:11.328,2024-12-03 18:31:14.777,423.449,High vortex aircraft,2024-12-03,18
34745A,2024-12-04 06:01:21.717,2024-12-04 06:10:06.280,524.563,High vortex aircraft,2024-12-04,6
34745A,2024-12-04 14:35:46.705,2024-12-04 14:36:09.072,22.367,High vortex aircraft,2024-12-04,14
34745A,2024-12-04 18:13:29.296,2024-12-04 18:13:50.403,21.107,High vortex aircraft,2024-12-04,18
34745A,2024-12-05 10:37:43.221,2024-12-05 10:38:10.095,26.874,High vortex aircraft,2024-12-05,10
34745A,2024-12-05 15:13:35.304,2024-12-05 15:14:08.247,32.943,High vortex aircraft,2024-12-05,15
34745A,2024-12-06 06:24:48.287,2024-12-06 06:25:20.022,31.735,High vortex aircraft,2024-12-06,6
